id ra dec ra1 dec1 ra2 dec2 ra3 dec3 ra4 dec4
T00908 180.0 -46.285714285714285 181.89582463660076 -44.92716054646097 181.99105066256132 -47.61135413271872 178.00894933743874 -47.61135413271872 178.10417536339924 -44.92716054646097
T00909 183.6734693877551 -46.285714285714285 185.56929402435586 -44.92716054646097 185.66452005031638 -47.61135413271872 181.6824187251938 -47.61135413271872 181.7776447511543 -44.92716054646097
T00910 187.3469387755102 -46.285714285714285 189.242763412111 -44.92716054646097 189.33798943807156 -47.61135413271872 185.35588811294892 -47.61135413271872 185.45111413890945 -44.92716054646097
T00911 191.02040816326527 -46.285714285714285 192.91623279986607 -44.92716054646097 193.01145882582662 -47.61135413271872 189.02935750070398 -47.61135413271872 189.1245835266645 -44.92716054646097
T00912 194.6938775510204 -46.285714285714285 196.58970218762119 -44.92716054646096 196.6849282135817 -47.61135413271872 192.7028268884591 -47.61135413271872 192.79805291441963 -44.92716054646097
T00913 198.36734693877548 -46.285714285714285 200.26317157537628 -44.92716054646097 200.35839760133678 -47.61135413271872 196.3762962762142 -47.61135413271872 196.47152230217472 -44.92716054646097
T00914 202.0408163265306 -46.285714285714285 203.9366409631314 -44.92716054646097 204.03186698909192 -47.61135413271873 200.0497656639693 -47.61135413271873 200.1449916899298 -44.92716054646097
T00915 205.71428571428572 -46.285714285714285 207.6101103508865 -44.92716054646096 207.70533637684701 -47.61135413271872 203.7232350517244 -47.61135413271872 203.81846107768493 -44.92716054646096
T00916 209.3877551020408 -46.285714285714285 211.2835797386416 -44.92716054646097 211.37880576460216 -47.61135413271872 207.39670443947952 -47.61135413271872 207.49193046544005 -44.92716054646097
T00917 213.0612244897959 -46.285714285714285 214.9570491263967 -44.92716054646097 215.05227515235723 -47.61135413271872 211.0701738272346 -47.61135413271872 211.16539985319514 -44.92716054646096
T00918 216.734693877551 -46.285714285714285 218.6305185141518 -44.92716054646097 218.72574454011232 -47.61135413271872 214.7436432149897 -47.61135413271872 214.83886924095023 -44.92716054646097
T00919 220.40816326530611 -46.285714285714285 222.30398790190688 -44.92716054646096 222.3992139278674 -47.61135413271872 218.41711260274482 -47.61135413271872 218.51233862870535 -44.92716054646096
T00920 224.0816326530612 -46.285714285714285 225.97745728966197 -44.92716054646097 226.07268331562253 -47.61135413271872 222.0905819904999 -47.61135413271872 222.1858080164604 -44.92716054646096
T00921 227.75510204081633 -46.285714285714285 229.6509266774171 -44.92716054646097 229.74615270337765 -47.61135413271872 225.76405137825503 -47.61135413271872 225.85927740421556 -44.92716054646097
T00922 231.42857142857142 -46.285714285714285 233.32439606517218 -44.92716054646097 233.41962209113274 -47.61135413271872 229.43752076601012 -47.61135413271872 229.53274679197068 -44.92716054646097
T00923 235.1020408163265 -46.285714285714285 236.99786545292727 -44.92716054646097 237.09309147888783 -47.61135413271872 233.11099015376521 -47.61135413271872 233.20621617972577 -44.92716054646097
T00924 238.7755102040816 -46.285714285714285 240.67133484068236 -44.92716054646096 240.7665608666429 -47.61135413271872 236.7844595415203 -47.61135413271872 236.87968556748086 -44.92716054646097
T00925 242.44897959183675 -46.285714285714285 244.34480422843754 -44.92716054646096 244.4400302543981 -47.61135413271872 240.45792892927543 -47.61135413271872 240.55315495523593 -44.92716054646097
T00926 246.12244897959184 -46.285714285714285 248.01827361619263 -44.92716054646097 248.11349964215313 -47.61135413271872 244.13139831703052 -47.61135413271872 244.22662434299102 -44.92716054646096
T00927 249.79591836734693 -46.285714285714285 251.69174300394772 -44.92716054646096 251.78696902990822 -47.61135413271872 247.8048677047856 -47.61135413271872 247.9000937307461 -44.92716054646096
T00928 253.469387755102 -46.285714285714285 255.3652123917028 -44.92716054646097 255.4604384176633 -47.61135413271872 251.4783370925407 -47.61135413271872 251.5735631185012 -44.92716054646097
T00929 257.14285714285717 -46.285714285714285 259.038681779458 -44.92716054646097 259.1339078054185 -47.61135413271872 255.1518064802959 -47.61135413271872 255.2470325062564 -44.92716054646097
T00930 260.81632653061223 -46.285714285714285 262.71215116721305 -44.92716054646097 262.8073771931735 -47.61135413271872 258.82527586805094 -47.61135413271872 258.92050189401147 -44.92716054646097
T00931 264.4897959183673 -46.285714285714285 266.3856205549681 -44.92716054646096 266.48084658092864 -47.61135413271872 262.498745255806 -47.61135413271872 262.5939712817666 -44.92716054646096
T00932 268.16326530612247 -46.285714285714285 270.05908994272323 -44.92716054646097 270.15431596868376 -47.61135413271872 266.1722146435612 -47.61135413271872 266.26744066952165 -44.92716054646096
T00933 271.83673469387753 -46.285714285714285 273.73255933047835 -44.92716054646096 273.8277853564388 -47.61135413271872 269.84568403131624 -47.61135413271872 269.94091005727677 -44.92716054646097
T00934 275.51020408163265 -46.285714285714285 277.4060287182335 -44.92716054646097 277.501254744194 -47.61135413271872 273.51915341907136 -47.61135413271872 273.61437944503194 -44.92716054646097
T00935 279.1836734693877 -46.285714285714285 281.07949810598853 -44.92716054646097 281.174724131949 -47.61135413271872 277.1926228068264 -47.61135413271872 277.2878488327869 -44.92716054646097
T00936 282.85714285714283 -46.285714285714285 284.75296749374365 -44.92716054646097 284.8481935197042 -47.61135413271872 280.86609219458154 -47.61135413271873 280.9613182205421 -44.927160546460975
T00937 286.53061224489795 -46.285714285714285 288.4264368814988 -44.92716054646096 288.52166290745924 -47.61135413271872 284.53956158233666 -47.61135413271872 284.6347876082972 -44.92716054646097
T00938 290.204081632653 -46.285714285714285 292.09990626925384 -44.92716054646096 292.1951322952143 -47.61135413271872 288.2130309700917 -47.61135413271872 288.30825699605225 -44.92716054646097
T00939 293.87755102040813 -46.285714285714285 295.7733756570089 -44.92716054646097 295.8686016829694 -47.61135413271872 291.88650035784684 -47.61135413271872 291.98172638380737 -44.92716054646097
T00940 297.55102040816325 -46.285714285714285 299.4468450447641 -44.92716054646096 299.54207107072455 -47.61135413271872 295.55996974560196 -47.61135413271872 295.65519577156243 -44.92716054646097
T00941 301.2244897959183 -46.285714285714285 303.12031443251914 -44.92716054646097 303.21554045847967 -47.61135413271872 299.233439133357 -47.61135413271872 299.32866515931755 -44.92716054646097
T00942 304.89795918367344 -46.285714285714285 306.79378382027426 -44.92716054646097 306.8890098462347 -47.61135413271872 302.90690852111214 -47.61135413271872 303.0021345470726 -44.92716054646097
T00943 308.57142857142856 -46.285714285714285 310.4672532080294 -44.92716054646097 310.56247923398985 -47.61135413271872 306.58037790886726 -47.61135413271872 306.6756039348278 -44.92716054646097
T00944 312.2448979591837 -46.285714285714285 314.14072259578444 -44.92716054646097 314.23594862174497 -47.61135413271872 310.2538472966224 -47.61135413271872 310.3490733225829 -44.92716054646096
T00945 315.91836734693874 -46.285714285714285 317.81419198353956 -44.92716054646096 317.90941800950003 -47.61135413271872 313.92731668437744 -47.61135413271872 314.022542710338 -44.92716054646096
T00946 319.59183673469386 -46.285714285714285 321.4876613712947 -44.92716054646096 321.5828873972552 -47.61135413271872 317.60078607213256 -47.61135413271872 317.69601209809315 -44.92716054646096
T00947 323.265306122449 -46.285714285714285 325.1611307590498 -44.92716054646096 325.25635678501027 -47.61135413271872 321.2742554598877 -47.61135413271872 321.3694814858482 -44.92716054646097
T00948 326.93877551020404 -46.285714285714285 328.83460014680486 -44.92716054646096 328.9298261727654 -47.61135413271872 324.94772484764275 -47.61135413271872 325.0429508736033 -44.92716054646097
T00949 330.61224489795916 -46.285714285714285 332.5080695345599 -44.92716054646097 332.60329556052045 -47.61135413271872 328.62119423539787 -47.61135413271872 328.7164202613584 -44.92716054646096
T00950 334.2857142857143 -46.285714285714285 336.1815389223151 -44.92716054646096 336.27676494827557 -47.61135413271872 332.294663623153 -47.61135413271872 332.3898896491135 -44.92716054646097
T00951 337.9591836734694 -46.285714285714285 339.8550083100702 -44.92716054646096 339.95023433603075 -47.61135413271872 335.9681330109081 -47.61135413271872 336.0633590368687 -44.92716054646096
T00952 341.63265306122446 -46.285714285714285 343.5284776978253 -44.927160546460975 343.62370372378575 -47.61135413271872 339.64160239866317 -47.61135413271872 339.7368284246237 -44.927160546460975
T00953 345.3061224489795 -46.285714285714285 347.20194708558034 -44.92716054646097 347.29717311154087 -47.61135413271872 343.31507178641823 -47.61135413271872 343.4102978123788 -44.92716054646096
T00954 348.9795918367347 -46.285714285714285 350.87541647333546 -44.92716054646096 350.970642499296 -47.61135413271872 346.9885411741734 -47.61135413271872 347.08376720013393 -44.92716054646097
T00955 352.65306122448976 -46.285714285714285 354.5488858610906 -44.92716054646096 354.64411188705105 -47.61135413271872 350.66201056192847 -47.61135413271872 350.757236587889 -44.92716054646096
T00956 356.3265306122449 -46.285714285714285 358.2223552488457 -44.92716054646096 358.31758127480623 -47.61135413271872 354.3354799496836 -47.61135413271872 354.4307059756442 -44.92716054646096
T00957 0.0 -43.714285714285715 1.81638119502216 -42.35708007091478 1.8996079227534153 -45.04140623104628 358.1003920772466 -45.04140623104628 358.1836188049779 -42.35708007091478
T00958 3.5294117647058822 -43.714285714285715 5.345792959728041 -42.35708007091478 5.429019687459297 -45.04140623104628 1.6298038419525045 -45.04140623104628 1.7130305696837587 -42.35708007091478
T00959 7.0588235294117645 -43.714285714285715 8.875204724433924 -42.35708007091478 8.95843145216518 -45.04140623104629 5.159215606658389 -45.04140623104629 5.242442334389642 -42.35708007091478
T00960 10.588235294117647 -43.714285714285715 12.404616489139812 -42.35708007091479 12.487843216871065 -45.04140623104629 8.688627371364273 -45.04140623104628 8.771854099095526 -42.35708007091478
T00961 14.117647058823529 -43.714285714285715 15.934028253845693 -42.35708007091478 16.017254981576947 -45.04140623104628 12.218039136070152 -45.04140623104628 12.301265863801406 -42.35708007091478
T00962 17.647058823529413 -43.714285714285715 19.463440018551573 -42.35708007091478 19.54666674628283 -45.04140623104628 15.74745090077604 -45.04140623104628 15.830677628507292 -42.35708007091478
T00963 21.176470588235293 -43.714285714285715 22.992851783257457 -42.35708007091478 23.076078510988708 -45.04140623104628 19.276862665481914 -45.04140623104628 19.360089393213173 -42.35708007091478
T00964 24.705882352941178 -43.714285714285715 26.522263547963338 -42.35708007091478 26.6054902756946 -45.04140623104628 22.806274430187802 -45.04140623104629 22.88950115791905 -42.35708007091478
T00965 28.235294117647058 -43.714285714285715 30.051675312669225 -42.35708007091479 30.134902040400476 -45.04140623104628 26.335686194893682 -45.04140623104628 26.418912922624937 -42.35708007091478
T00966 31.764705882352942 -43.714285714285715 33.5810870773751 -42.35708007091478 33.664313805106346 -45.04140623104628 29.865097959599556 -45.04140623104628 29.948324687330814 -42.35708007091479
T00967 35.294117647058826 -43.714285714285715 37.110498842080986 -42.35708007091478 37.19372556981224 -45.04140623104628 33.39450972430544 -45.04140623104628 33.4777364520367 -42.35708007091478
T00968 38.8235294117647 -43.714285714285715 40.63991060678687 -42.35708007091478 40.72313733451813 -45.04140623104628 36.92392148901133 -45.04140623104629 37.007148216742586 -42.35708007091478
T00969 42.35294117647059 -43.714285714285715 44.169322371492754 -42.35708007091478 44.252549099224005 -45.04140623104628 40.45333325371721 -45.04140623104628 40.53655998144847 -42.35708007091478
T00970 45.88235294117647 -43.714285714285715 47.69873413619863 -42.35708007091478 47.78196086392989 -45.04140623104628 43.9827450184231 -45.04140623104628 44.06597174615435 -42.35708007091478
T00971 49.411764705882355 -43.714285714285715 51.228145900904515 -42.35708007091478 51.31137262863577 -45.04140623104628 47.51215678312898 -45.04140623104628 47.59538351086022 -42.35708007091478
T00972 52.94117647058823 -43.714285714285715 54.75755766561039 -42.35708007091478 54.84078439334165 -45.04140623104628 51.041568547834856 -45.04140623104628 51.12479527556611 -42.35708007091478
T00973 56.470588235294116 -43.714285714285715 58.286969430316276 -42.35708007091478 58.370196158047534 -45.04140623104628 54.57098031254074 -45.04140623104628 54.654207040272 -42.35708007091478
T00974 59.99999999999999 -43.714285714285715 61.81638119502216 -42.357080070914776 61.89960792275342 -45.04140623104628 58.10039207724661 -45.04140623104628 58.18361880497787 -42.35708007091478
T00975 63.529411764705884 -43.714285714285715 65.34579295972804 -42.357080070914776 65.4290196874593 -45.04140623104628 61.62980384195251 -45.04140623104628 61.71303056968377 -42.357080070914776
T00976 67.05882352941177 -43.714285714285715 68.87520472443393 -42.357080070914776 68.95843145216519 -45.04140623104628 65.15921560665839 -45.04140623104628 65.24244233438964 -42.357080070914776
T00977 70.58823529411765 -43.714285714285715 72.40461648913981 -42.35708007091479 72.48784321687107 -45.04140623104629 68.68862737136426 -45.04140623104629 68.77185409909552 -42.35708007091479
T00978 74.11764705882352 -43.714285714285715 75.93402825384568 -42.35708007091478 76.01725498157693 -45.04140623104628 72.21803913607015 -45.04140623104628 72.30126586380139 -42.35708007091478
T00979 77.6470588235294 -43.714285714285715 79.46344001855157 -42.35708007091478 79.54666674628282 -45.04140623104629 75.74745090077603 -45.04140623104629 75.83067762850729 -42.35708007091478
T00980 81.17647058823529 -43.714285714285715 82.99285178325746 -42.35708007091479 83.07607851098871 -45.04140623104628 79.27686266548193 -45.04140623104628 79.36008939321317 -42.35708007091479
T00981 84.70588235294117 -43.714285714285715 86.52226354796335 -42.35708007091479 86.6054902756946 -45.04140623104628 82.80627443018781 -45.04140623104628 82.88950115791906 -42.35708007091478
